national,work_type,state,lot_size,price,unit,notes,source,last_updated,tier,tier_label,tier_note,region_override
Assurant,Grass Cut - Recut,Colorado,15001-25000 sf,57.5,per cut,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Grass Cut - Initial,Colorado,25001-35000 sf,77.5,per cut,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Grass Cut - Recut,Colorado,25001-35000 sf,67.5,per cut,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Grass Cut - Initial,Colorado,35001-43560 sf,87.5,per cut,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Grass Cut - Recut,Colorado,35001-43560 sf,77.5,per cut,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Grass Cut - Initial,Connecticut,1-10000 sf,52.5,per cut,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Grass Cut - Recut,Connecticut,1-10000 sf,42.5,per cut,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Grass Cut - Initial,Connecticut,10001-15000 sf,62.5,per cut,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Grass Cut - Recut,Connecticut,10001-15000 sf,52.5,per cut,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Grass Cut - Initial,Connecticut,15001-25000 sf,72.5,per cut,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Grass Cut - Recut,Connecticut,15001-25000 sf,62.5,per cut,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Grass Cut - Initial,Connecticut,25001-35000 sf,82.5,per cut,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Grass Cut - Recut,Connecticut,25001-35000 sf,72.5,per cut,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Grass Cut - Initial,Connecticut,35001-43560 sf,92.5,per cut,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Grass Cut - Recut,Connecticut,35001-43560 sf,82.5,per cut,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Grass Cut - Initial,District of Columbia,1-10000 sf,52.5,per cut,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Grass Cut - Recut,District of Columbia,1-10000 sf,42.5,per cut,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
Assurant,Grass Cut - Initial,District of Columbia,10001-15000 sf,62.5,per cut,,"Assurant/AFS Standardized Pricing, circa 2016",2016-02-05,2,Industry Reported — Verify Before Use,Sourced from ASL BPO community data. Assurant/AFS pricing effective circa Feb 2016. Rates may have changed.,
